barcode,name,calories,protein,fat,carbs,brand,weight
4823065727059,"Вершки President Кулінарні для соусів ультрапастеризовані 18% 1000г",192,2.6,18,4.9,"President","1000"
4823065731926,"Сир плавлений President Intense 38% 70г",194,9.3,14.1,6.6,"President","70"
4823065728223,"Вершки President рідкі ультрапастеризовані 10% 1кг",119,3,10,4.2,"President","1000"
4823065730561,"Сир плавлений President з Шинкою 45% 160г",211,8.9,19.1,3.2,"President","160"
0743407017423,"Сир Landana Prima Donna Maturo витриманий 45% 200г",300,29.5,31.4,0.1,"Prima Donna","200"
0000048210881,"Масло Rioba солодковершкове селянське 73% 10г",665,0.8,73,1.3,"Rioba","10"
4820293122953,"Йогурт Metro Chef Персик з пребіотиком лактулози 1,5% 290г",70.7,2.5,1.5,11.8,"Rioba","290"
4820293120348,"Йогурт Rioba персик 1,5% 115г",87.1,3.3,1.5,15.1,"Rioba","115"
4820293120560,"Йогурт Rioba полуниця-малина 1,5% 115г",85.9,3.4,1.5,14.7,"Rioba","115"
4823065729732,"Йогурт Rioba Персик з лактулозою 1,5% 290г",70.3,2.5,1.5,11.7,"Rioba","290"
4820293122946,"Йогурт Rioba Полуниця з наповнювачем з пребіотиком лактулози 1,5% 290г",67.9,2.5,1.5,11.1,"Rioba","290"
5902208001351,"Сир Ryki Rycki Edam напівтвердий копчений порційний 45% 300г",355,26,27,2,"Ryki","300"
5900857008608,"Сир Serenada Салямі томат-базилік напівтвердий нарізка 45% 135г",349,25,27,1.5,"Serenada","135"
7034280003034,"Сир Synnove Flotemues коричневий 35% 480г",449,9,29,38,"Synnove","480"
8009310001075,"Сир Tapporosso Бурата 60% 100г",235,10,21,1.5,"Tapporosso","100"
7038010030024,"Cир Tine Брюнст Геитуст 35% 250г",441,10,28,35,"Tine","250"
5021427907807,"Сир Wyke Чеддер 48% 200г",416,25.4,34.9,0.5,"Wyke Farms","200"
5021427908064,"Сир Wyke Чеддер у восковій оболонці 55% 100г",416,25.4,34.9,0.5,"Wyke Farms","100"
5021427908248,"Сир Wyke Farms Чеддер зі смаком віскі 100г",397,23.2,32.3,1.9,"Wyke Farms","100"
3073781082302,"Сир плавлений Весела Корівка з хлібними паличками 40% 35г",263,10.5,13,25.5,"Весела Корівка","35"
4820222763783,"Ряжанка Галичина 4% 800г",62,3,4,3.5,"Галичина","800"
4820222762069,"Кефір ҐоКарпати ложковий 2,2% 800г",47,3,2.2,3.8,"Галичина","800"
4820222763523,"Вершки Галичина До кави з ароматом ванілі рідкі ультрапастеризовані 8% 500г",100,3,8,4,"Галичина","500"
4823065733319,"Десерт сирковий Дольче лічі-маракуя 3,4% 200г",131.5,7.7,3.7,16.7,"Дольче","200"
4820002192796,"Маргарин Запорізький Вершковий особливий 72% 250г",550,0,72,0,"Запорізький","250"
4820009354319,"Сир плавлений Звени Гора Оригінальний пастоподібний 50% 450г",240,9,20,6,"Звени Гора","450"
4820202535072,"Напій кефірний Злагода Малятко Банан 2,8% 170г",80,3.1,2.8,11,"Злагода","170"
4820202534853,"Сметана Злагода 20% 340г",206,2.7,20,3.7,"Злагода","340"
4820149829173,"Сир Клуб Сиру Нуар твердий 45% 270г брусок",350,27.7,26.5,0.2,"Клуб Сиру","270"
4820149828992,"Сир Клуб Сиру Сметанковий твердий 45% 270г брусок",351,27.7,26.6,0.2,"Клуб Сиру","270"
4820039808509,"Сир Комо Old Gollander твердий 45% 250г брусок",362,27,28,1,"Комо","250"
4820131661149,"Яйця курячі Ovostar відварні чищені 12шт",154,13,11,1,"Овостар",""
4820226167730,"Молоко Простонаше пастеризоване 1% 870г",40,3.1,1,4.7,"ПростоНаше","870"
4820254400236,"Молоко Селянське мікрофільтроване 2.5% 950г",52,2.8,2.5,4.7,"Селянське","950"
4820254400496,"Молоко Селянське мікрофільтроване незбиране 3.4-3.8% 950г",65.8,3.2,3.8,4.7,"Селянське","950"
4820003484784,"Кефір Селянський 1% 900г",35,3,1,3.5,"Селянське","900"
4820003484791,"Кефір Селянський 2,5% 900г",49,3,2.5,3.5,"Селянське","900"
4820003484760,"Молоко Селянське Родинне ультрапастеризоване 2.5% 1.5кг",52,2.8,2.5,4.7,"Селянське","1500"
4820168881954,"Молоко сухе Сто Пудів знежирене 1,5% 150г",361.5,32,1.5,55,"Сто Пудів","150"
4820245525795,"Продукт сирний Тульчинка Столичний 50% молоковмісний 135г",358,23.2,28.7,1.8,"Тульчинка","135"
4820245521056,"Продукт сирний плавлений Тульчинка Сметанковий смак 55% 70г",290,5.9,24.8,10.8,"Тульчинка","70"
4820245526105,"Закуска з сиром Тульчинка Смаколики копчена курка 48% 90г",223,8.1,17.1,9.2,"Тульчинка","90"
4820245526143,"Закуска з сиром Тульчинка Смажені грибочки 90г",227,11.2,17.3,9.9,"Тульчинка","90"
4820245520998,"Продукт сирний Тульчинка Голландський плавлений 45% 70г",264,7.1,20.3,13.1,"Тульчинка","70"
4820245526952,"Продукт паста-філата Тульчинка Піцарета білково-жировий чеддеризований 45% 180г",298,22.4,22.5,1.5,"Тульчинка","180"
4820054110021,"Яйця перепелині Агрокомплекс Фенікс 20шт",155,13,11,0,"Фенікс",""
4820234020706,"Масло Ферма Селянське солодковершкове 73% 180г",666,0.9,47.5,1.3,"Ферма","180"
4820239242721,"Масло Ферма Екстра солодковершкове 82,5% 180г",748,0.5,82.5,0.8,"Ферма","180"
4820272182787,"Продукт кисломолочний Ферма Кейфур Білий персик 4,5% 250г",112,3.1,4.5,14.8,"Ферма","250"
4820205841620,"Продукт соєвий Шинкар Сир соєвий Тофу 250г",102,9.5,6.3,1.8,"Шинкаръ","250"
4823065730035,"Сир Шостка Голландія 45% 250г",320,24.8,24.5,0,"Шостка","250"
4823065730028,"Сир Шостка твердий 50% 250г",363,26.7,28.5,0.5,"Шостка","250"
4823097401811,"Маргарин Щедро Слойка для класичних листових виробів 80% 10кг",720,0,80,0,"Щедро","10000"
4820184021730,"Маргарин Щедро Вершковий особливий 72% 250г",650,0,72,0,"Щедро","250"
4823005212829,"Вершки Яготинські ультрапастеризовані 33% 500г",319,2.2,33,3.2,"Яготинське","500"
4823005204428,"Закваска Яготинська 2,5% 900г",49,2.8,2.5,4,"Яготинське","900"
4820034210437,"Яйця курячі Ясенсвіт С2 30шт",150,13,11.5,0.9,"Ясенсвіт",""
4008960203611,"Продукт сирний German White Combi 38% 500г",255,8,23,4,"джерман вайт комбі","500"
4820231700014,"Яйця курячі Organic Chicken органічні С1 10шт",160,13,11.5,0.9,"Organic Chicken",""
4820038505133,"Яйця курячі Від Доброї Курки Київська 20 С1 20шт",160,13,11.5,0.9,"Від Доброї Курки",""
4820131660135,"Яйця курячі Овостар харчові оброблені С1 15шт",157,12.7,11.5,0.7,"Овостар",""
4337182158776,"Олія оливкова Metro Chef Extra Virgin 1л",824,0,91.6,0,"Metro Chef",""
4820293121857,"Олія соняшникова Metro Chef рафінована марки П 5л",899,0,99.9,0,"Metro Chef",""
4820086639583,"Олія авокадо Metro Chef рафінована 500мл",824,0,91.6,0,"Metro Chef",""
4337182010104,"Олія оливкова Aro Помас 5л",824,0,91.6,0,"Aro",""
5201341111256,"Олія оливкова Metro Chef спрей 250мл",824,0,91.6,0,"Metro Chef",""
4337182237709,"Олія оливкова Aro 1л",822,0,91,0,"Aro",""
4337182132592,"Олія оливкова Metro Chef Extra Virgin з трюфелем 250мл",900,0,100,0,"Metro Chef",""
4333465054629,"Олія оливкова Aro рафінована екстракційна 1л",823,0,91.4,0,"Aro",""
4337182098508,"Олія оливкова Aro 1л",824,0,91.6,0,"Aro",""
4820086639590,"Олія з виноградних кісточок Metro Chef рафінована 0,5л",837,0,93,0,"Metro Chef",""
4337182132196,"Олія оливкова Metro Chef Extra Virgin з базиліком 250мл",900,0,100,0,"Metro Chef",""
4337182130727,"Олія оливкова Metro Chef Extra Virgin з часником 250мл",900,0,100,0,"Metro Chef",""
4337182132516,"Олія оливкова Metro Chef Extra Virgin з лимоном 250мл",900,0,100,0,"Metro Chef",""
4823136901036,"Олія соняшникова Metro Chef високоолеїнова рафінована 5л",899,0,99.9,0,"Metro Chef",""
4820086630184,"Цукор Aro білий кристалічний 1кг",398,0,0,99.8,"Aro","1000"
4820160760042,"Цукор Aro білий кристалічний 10кг",398,0,0,99.8,"Aro","10000"
4820160760783,"Пудра цукрова Aro 500г",397.1,0,0,99.5,"Aro","500"
4820160760905,"Цукор Metro Chef білий кристалічний 1кг",398,0,0,99.8,"Metro Chef","1000"
4820086630887,"Цукор Rioba білий кристалічний 5г х 200шт",398,0,0,99.8,"Rioba","1000"
4820160760912,"Цукор Metro Chef Тростинний прессований 250г",398,0,0,99.8,"Metro Chef","250"
4820160760806,"Цукор Aro білий пресований 1кг",398,0,0,99.8,"Aro","1000"
4820160760776,"Цукрова пудра Aro 250г",397.1,0,0,99.5,"Aro","250"
4820160760813,"Цукор Aro білий пресований 500г",398,0,0,99.8,"Aro","500"
4820086636506,"Цукор Fine Life білий кристалічний 800г",398,0,0,99.8,"Fine Life","800"
4820160760790,"Цукор Aro білий пресований 250г",398,0,0,99.8,"Aro","250"
4820029730155,"Замінник оцту Aro столовий 9% 0,95л",32,0,0,3,"Aro",""
4337182140412,"Оцет Metro Premium бальзамічний з Модени 65% 250мл",266,2.1,0,60,"Metro Premium",""
4333465035765,"Макаронні вироби Metro Chef Spaghetti з твердих сортів пшениці 5кг",352,12,1.5,72,"Metro Chef","5000"
4333465035680,"Макаронні вироби Metro Chef Фарфалле 5кг",357,12.5,1.5,72,"Metro Chef","5000"
4895197931864,"Макаронні вироби Metro Chef Локшина рисова плоска 600г",351,6.4,0.8,78.5,"Metro Chef","600"
4895197930928,"Макаронні вироби Metro Chef Локшина Фунчоза 1кг",353,0.2,0,87.4,"Metro Chef","1000"
4337182170068,"Макаронні вироби Fine Life Фарфалле 500г",358,12.5,1.5,72,"Fine Life","500"
4895197931420,"Макаронні вироби Metro Chef Локшина рисова 1кг",351,6.4,0.8,78.5,"Metro Chef","1000"
4333465999890,"Макаронні вироби Metro Chef Лазанья 1кг",356,12.5,1.5,71.6,"Metro Chef","1000"
4337182230274,"Макаронні вироби Metro Chef Тальятелле 1кг",350,12.5,1.2,70.5,"Metro Chef","1000"
4337182230229,"Макаронні вироби Metro Chef Лінгвіні 1кг",350,12.5,1.2,70.5,"Metro Chef","1000"
4895197931444,"Макаронні вироби Metro Chef Локшина яєчна 1кг",372,11.8,1.6,77.6,"Metro Chef","1000"
4337182178927,"Макаронні вироби Metro Chef Лінгвіні з твердих сортів пшениці 5кг",356.4,12.5,1.5,72,"Metro Chef","5000"
4820293123288,"Макаронні вироби Aro Ріжки особливі 1кг",363,10.6,1,77.9,"Aro","1000"
4895197930867,"Макаронні вироби Metro Chef Локшина Cоба 1,05кг",358,12,1.2,75,"Metro Chef","1050"
4895197931826,"Макаронні вироби Metro Chef Локшина Рамен 210г",350,10.8,1.1,72.5,"Metro Chef","210"
4820293123370,"Макаронні вироби Aro Спіральки 5кг",363,10.6,1,77.9,"Aro","5000"
4820293123264,"Макаронні вироби Aro Спіральки 1кг",363,10.6,1,77.9,"Aro","1000"
4895197930829,"Макаронні вироби Metro Chef Локшина Cоба 210г",358,12,1.2,75,"Metro Chef","210"
4820293123240,"Макаронні вироби Aro Вермішель коротка 1кг",363,10.6,1,77.9,"Aro","1000"
4820293123363,"Макаронні вироби Aro Ріжки особливі 5кг",363,10.6,1,77.9,"Aro","5000"
4337182230311,"Макаронні вироби Metro Chef Тальятелле верді 1кг",350,12.5,1.2,70.5,"Metro Chef","1000"
4895197930843,"Макаронні вироби Metro Chef Локшина Удон 210г",360,11,1.2,76,"Metro Chef","210"
4820293123301,"Макаронні вироби Aro Пера любительські 1кг",363,10.6,1,77.9,"Aro","1000"
4820293123325,"Макаронні вироби Aro Завитки 1кг",363,10.6,1,77.9,"Aro","1000"
4820293123332,"Макаронні вироби Aro Гребінці 1кг",363,10.6,1,77.9,"Aro","1000"
4820293123226,"Макаронні вироби Aro Вермішель довга 1кг",363,10.6,1,77.9,"Aro","1000"
4820293123356,"Макаронні вироби Aro Пера любительські 5кг",363,10.6,1,77.9,"Aro","5000"
4820086630498,"Рис Metro Chef Басматі Голден шліфований довгозернистий 1кг",323,7,0.6,77.3,"Metro Chef","1000"
